"","state","city","pop","household_income_mean","household_income_median","debt.proportion","hs.degree.proportion","married.proportion"
"4766","Michigan","Madison Heights",12466,54676.60626,44145.5,0.680025,0.8377575,0.4093675
"4767","Michigan","Mancelona",2046,50108.55551,42534,0.54148,0.85068,0.55076
"4768","Michigan","Manchester",4671,77709.98107,60197,0.63802,0.93789,0.58992
"4769","Michigan","Manistee",6299,53666.855745,37496,0.543415,0.889575,0.49809
"4770","Michigan","Marine City",3249,67584.3817,51900,0.61785,0.89393,0.60777
"4771","Michigan","Marion",5543,47340.316145,36372,0.51547,0.882715,0.590175
"4772","Michigan","Marquette",16312,50020.0536683333,36975.5,0.519241666666667,0.950181666666667,0.351996666666667
"4773","Michigan","Marshall",12850,65968.77171,49991,0.66048,0.944863333333333,0.5414
"4774","Michigan","Mason",5767,64556.36683,51939.5,0.778315,0.929365,0.462295
"4775","Michigan","Mattawan",8314,116466.73506,99896,0.76824,0.9725,0.73517
"4776","Michigan","Mayville",5637,50679.87097,42321,0.60274,0.88065,0.6381
"4777","Michigan","Mc Bain",7828,54456.969025,44699.5,0.557825,0.86905,0.587345
"4778","Michigan","Mecosta",9002,57885.938205,46558.5,0.565695,0.903385,0.59661
"4779","Michigan","Melvindale",7422,54220.755365,39686,0.482425,0.792905,0.42464
"4780","Michigan","Memphis",8191,77976.20577,66035,0.704625,0.91103,0.630095
"4781","Michigan","Mendon",3441,56624.85067,46083,0.55393,0.84367,0.55456
"4782","Michigan","Menominee",3310,41652.01865,28177,0.587,0.88596,0.40089
"4783","Michigan","Metamora",4236,80809.52498,66137,0.71492,0.91359,0.618
"4784","Michigan","Midland",37257,72996.22370125,59917.5,0.6247775,0.92899375,0.551645
"4785","Michigan","Milan",2987,70908.13278,63186,0.71077,0.85936,0.5209
"4786","Michigan","Milford",2879,111223.05046,101797,0.7409,0.96495,0.77282
"4787","Michigan","Millington",4851,57040.50351,44005,0.54614,0.87637,0.64286
"4788","Michigan","Mio",3516,44267.07173,34808.5,0.53852,0.85682,0.535715
"4789","Michigan","Monroe",35826,58742.8308022222,42133,0.579417777777778,0.861925555555556,0.51683
"4790","Michigan","Morley",3051,45087.07619,34530,0.49873,0.8486,0.62761
"4791","Michigan","Mount Clemens",9252,48970.0136133333,37381,0.625606666666667,0.849986666666667,0.36487
"4792","Michigan","Mount Morris",9815,39559.9734266667,30452,0.445066666666667,0.7852,0.462123333333333
"4793","Michigan","Mount Pleasant",64670,42185.0349090909,25478,0.402667272727273,0.937381818181818,0.228125454545455
"4794","Michigan","Muskegon",58849,50581.3662575,39007.5,0.570971875,0.8669875,0.485660625
"4795","Michigan","Napoleon",6766,73535.56261,54624,0.68553,0.92485,0.5206
"4796","Michigan","Negaunee",5330,66896.57178,55524.5,0.644945,0.960635,0.57249
"4797","Michigan","New Boston",6859,88721.63252,79716,0.70784,0.87347,0.62121
"4798","Michigan","New Buffalo",4323,79494.91605,57122,0.55791,0.91153,0.53571
"4799","Michigan","New Era",2240,58425.82233,47726,0.51004,0.92865,0.5932
"4800","Michigan","New Haven",14528,77927.8660533333,66102,0.667693333333333,0.881673333333333,0.5199
"4801","Michigan","New Hudson",2468,118230.20817,106738,0.82051,0.9559,0.70866
"4802","Michigan","Newaygo",4515,52104.7463,42373,0.58514,0.92298,0.57862
"4803","Michigan","Newberry",2157,54129.55593,44178,0.47684,0.88655,0.57895
"4804","Michigan","Niles",13984,56789.701185,43968,0.664775,0.8731325,0.55624
"4805","Michigan","North Branch",3140,59841.44168,50963,0.65538,0.88422,0.55978
"4806","Michigan","Northport",2186,71364.87655,55733,0.5605,0.96514,0.69116
"4807","Michigan","Northville",20377,125591.216105,101082,0.64339,0.97221,0.6334925
"4808","Michigan","Norway",4704,57490.81176,48367,0.48587,0.92496,0.56755
"4809","Michigan","Novi",30909,110682.718876,87628,0.669566,0.945904,0.63444
"4810","Michigan","Oak Park",13440,58707.5122166667,47148,0.67219,0.939426666666667,0.39827
"4811","Michigan","Oakland",5120,161958.59913,159599,0.77227,0.97783,0.73422
"4812","Michigan","Okemos",7752,103507.103495,87807.5,0.716005,0.97728,0.58157
"4813","Michigan","Olivet",5366,63147.67724,51340,0.66544,0.92021,0.47884
"4814","Michigan","Onaway",7412,48733.7504466667,38372,0.559646666666667,0.866556666666667,0.608636666666667
"4815","Michigan","Onsted",3726,61838.43032,50602,0.62399,0.92961,0.60296
"4816","Michigan","Ontonagon",2666,43407.00101,32858,0.46855,0.92451,0.54188
"4817","Michigan","Orchard Lake",2380,112987.12508,80691,0.54441,0.95133,0.66497
"4818","Michigan","Ortonville",12713,88235.572705,73508.5,0.76942,0.9341975,0.5931675
"4819","Michigan","Ossineke",1770,58842.98319,49007,0.48865,0.89419,0.70407
"4820","Michigan","Otisville",3700,63254.64665,55410.5,0.668745,0.892215,0.596705
"4821","Michigan","Otsego",4493,59151.05484,49187,0.58675,0.92,0.63449
"4822","Michigan","Owendale",3336,59384.03797,50977,0.43464,0.90449,0.61087
"4823","Michigan","Owosso",15911,49495.614834,41814,0.607058,0.915328,0.499572
"4824","Michigan","Oxford",6315,66641.141065,55081,0.70506,0.90353,0.543715
"4825","Michigan","Paradise",950,44762.06954,38376,0.40148,0.87786,0.63279
"4826","Michigan","Paris",4571,46818.93569,38832,0.48267,0.84144,0.59286
"4827","Michigan","Paw Paw",6942,54417.22132,44076,0.55081,0.86638,0.40609
"4828","Michigan","Pentwater",2646,57267.73778,43621,0.50752,0.93597,0.67147
"4829","Michigan","Perry",6250,64968.59,59737,0.71306,0.89773,0.58138
"4830","Michigan","Petersburg",4577,73730.62417,62908,0.70243,0.91772,0.59162
"4831","Michigan","Petoskey",3826,54017.29769,33265,0.59754,0.94244,0.39247
"4832","Michigan","Pinckney",6543,89320.2415133333,81916,0.790316666666667,0.930693333333333,0.578016666666667
"4833","Michigan","Pinconning",2781,65201.11614,48164,0.54454,0.85881,0.57253
"4834","Michigan","Pittsford",4082,52056.84722,41407,0.56388,0.84334,0.60864
"4835","Michigan","Plainwell",4546,70476.98773,56582,0.69348,0.94344,0.63079
"4836","Michigan","Plymouth",25247,93860.9245942857,65520,0.663702857142857,0.951881428571429,0.557202857142857
"4837","Michigan","Pointe Aux Pins",2392,47660.03733,34727,0.53067,0.87126,0.4274
"4838","Michigan","Pontiac",31251,47233.90011875,30923,0.6030875,0.791875,0.3740625
"4839","Michigan","Port Huron",28309,49775.6789814286,34323,0.599782857142857,0.881215714285714,0.466597142857143
"4840","Michigan","Portage",34504,82891.6169628571,71654,0.679097142857143,0.953057142857143,0.629635714285714
"4841","Michigan","Portland",10315,75452.549245,67581,0.674265,0.958595,0.602975
"4842","Michigan","Quincy",4570,50259.34597,37319,0.61933,0.81338,0.57934
"4843","Michigan","Rapid City",4735,53025.19304,42599,0.60534,0.89679,0.52187
"4844","Michigan","Rapid River",2499,54437.17126,48513,0.50112,0.95096,0.62754
"4845","Michigan","Ravenna",9607,62962.453385,52918.5,0.6127,0.89303,0.583465
"4846","Michigan","Redford",33046,58266.857849,46350,0.639041,0.886449,0.44884
"4847","Michigan","Reese",1846,72870.18391,64735,0.56667,0.94375,0.7249
"4848","Michigan","River Rouge",3271,26879.415735,17167.5,0.23318,0.662995,0.41484
"4849","Michigan","Riverside",3638,63890.35461,54475,0.62586,0.90899,0.55025
"4850","Michigan","Riverview",5754,73371.99709,58674,0.66128,0.86551,0.56825
"4851","Michigan","Rochester",5414,101278.968985,84827.5,0.71182,0.967915,0.548415
"4852","Michigan","Rochester Hills",42282,106791.110617273,85265,0.690116363636364,0.968603636363636,0.62184
"4853","Michigan","Rock",2385,51648.77203,44204,0.50162,0.90774,0.60277
"4854","Michigan","Rockford",6885,104979.56291,79532,0.65865,0.97006,0.66728
"4855","Michigan","Rockwood",4566,73593.18977,66055,0.57826,0.89028,0.49322
"4856","Michigan","Rogers City",2543,48092.67413,39879,0.50216,0.90752,0.55346
"4857","Michigan","Romeo",8360,91235.15745,79920.5,0.69758,0.900515,0.593005
"4858","Michigan","Romulus",15068,61204.457405,40590.5,0.7216425,0.869095,0.4518475
"4859","Michigan","Roscommon",4995,47751.57224,38811,0.52474,0.938885,0.55697
"4860","Michigan","Roseville",36343,50447.5659985714,40828,0.640887142857143,0.858089285714286,0.394205714285714
"4861","Michigan","Royal Oak",29474,86342.0879811111,70524,0.746673333333333,0.962407777777778,0.458646666666667
"4862","Michigan","Rudyard",4447,58100.39734,49319,0.53323,0.88764,0.53497
"4863","Michigan","Saginaw",89194,53607.3711029167,39288.5,0.527912083333333,0.85437625,0.453828333333333
"4864","Michigan","Saint Charles",4262,62991.262555,55769,0.60702,0.89893,0.565985
"4865","Michigan","Saint Clair",2385,86297.80078,70725,0.68096,0.91353,0.66098
"4866","Michigan","Saint Clair Shores",36955,64773.5906828571,53939.5,0.617344285714286,0.910885714285714,0.505866428571429
"4867","Michigan","Saint Helen",1867,32829.08896,26863,0.58255,0.77938,0.51765
"4868","Michigan","Saint Johns",15066,70932.5073375,60082.5,0.63909,0.9374675,0.598075
"4869","Michigan","Saint Joseph",7851,86252.4890433333,69200,0.675456666666667,0.965913333333333,0.665606666666667
"4870","Michigan","Saline",13349,128610.305136667,122321,0.766813333333333,0.975996666666667,0.639216666666667
"4871","Michigan","Sandusky",3619,55952.78542,43845,0.54426,0.82649,0.60882
"4872","Michigan","Sanford",10860,66371.79538,51751,0.597283333333333,0.917403333333333,0.60125
"4873","Michigan","Sault Sainte Marie",7508,44030.44321,30928.5,0.580335,0.876605,0.338575
"4874","Michigan","Schoolcraft",5985,76236.420325,64869.5,0.644485,0.946975,0.609645
"4875","Michigan","Scotts",6309,70615.22999,59106,0.62494,0.89931,0.54496
"4876","Michigan","Scottville",5049,51717.95349,43573,0.55499,0.91484,0.56177
"4877","Michigan","Shelby Township",38576,87981.51789,67002,0.658745,0.9203125,0.59446625
"4878","Michigan","Sheridan",5050,51876.49301,42118,0.60987,0.84953,0.60917
"4879","Michigan","Skanee",4036,47064.87588,38447,0.38885,0.8887,0.55774
"4880","Michigan","Sodus",1852,55466.64055,45744,0.44635,0.88256,0.54945
"4881","Michigan","South Haven",7776,63874.46295,47024,0.541656666666667,0.912633333333333,0.595186666666667
"4882","Michigan","South Lyon",20742,97774.5187975,90393.5,0.7376525,0.9347925,0.60087
"4883","Michigan","South Range",5444,58258.27888,40493,0.5899,0.94274,0.41579
"4884","Michigan","Southfield",36629,62777.0151375,51660,0.709768333333333,0.921281666666667,0.40304
"4885","Michigan","Southgate",7775,57923.133165,50053.5,0.613075,0.90959,0.38227
"4886","Michigan","Sparta",9292,57945.2878,46512.5,0.65041,0.88935,0.476775
"4887","Michigan","Spring Arbor",6585,65025.17656,53115,0.57499,0.91163,0.55963
"4888","Michigan","Spring Lake",15342,74662.6006275,55204.5,0.65938,0.92597,0.6381675
"4889","Michigan","Springfield",1934,36557.57194,29419,0.58824,0.86722,0.319
"4890","Michigan","Springport",4847,61921.73837,50475,0.58879,0.90396,0.56099
"4891","Michigan","Standish",4194,49543.46792,38094,0.50925,0.85417,0.49328
"4892","Michigan","Stanton",8352,51384.8715,40830,0.599525,0.87328,0.560165
"4893","Michigan","Sterling",5007,47108.209585,36256.5,0.50802,0.835245,0.559965
"4894","Michigan","Sterling Heights",49804,68784.790257,56038,0.599418,0.865762,0.512921
"4895","Michigan","Sterling Hts",6608,81655.98723,64400,0.66309,0.81362,0.58778
"4896","Michigan","Stevensville",10065,85075.9067866667,66846,0.636443333333333,0.96255,0.63854
"4897","Michigan","Stockbridge",10345,67534.05675,57671,0.661706666666667,0.90403,0.56124
"4898","Michigan","Sturgis",8989,50006.4962433333,35825,0.611833333333333,0.821906666666667,0.56212
"4899","Michigan","Swartz Creek",5632,55228.11477,42855,0.61548,0.88248,0.55085
"4900","Michigan","Tawas City",4102,56202.55912,45452,0.52608,0.88966,0.61067
"4901","Michigan","Taylor",19196,49924.6349414286,40207,0.563195714285714,0.842711428571429,0.415701428571429
"4902","Michigan","Tecumseh",3541,47420.48893,44868,0.70012,0.87667,0.53858
"4903","Michigan","Tekonsha",7011,58440.144805,46924,0.55376,0.911605,0.5861
"4904","Michigan","Temperance",19316,70334.03114,60756,0.6785675,0.9140175,0.600795
"4905","Michigan","Three Oaks",1748,61146.35344,44040,0.55462,0.86856,0.56283
"4906","Michigan","Three Rivers",9653,60962.4035366667,59073,0.62499,0.91424,0.548426666666667
"4907","Michigan","Traverse City",32239,61910.028206,55197,0.65113,0.93804,0.544192
"4908","Michigan","Trenton",10302,65952.93616,56850,0.56052,0.914666666666667,0.551873333333333
"4909","Michigan","Troy",43729,109477.26393,102784,0.692244545454546,0.947462727272727,0.628375454545455
"4910","Michigan","Twin Lake",6585,59485.97839,54322,0.69391,0.91697,0.56816
"4911","Michigan","Ubly",6214,55583.770135,47039.5,0.446735,0.85631,0.56648
"4912","Michigan","Utica",1491,57851.3506,46715,0.71034,0.90749,0.36778
"4913","Michigan","Vanderbilt",2917,54135.99448,40529,0.61048,0.88221,0.59545
"4914","Michigan","Vassar",8583,54306.850065,42396.5,0.56926,0.86248,0.54028
"4915","Michigan","Vermontville",3814,64633.77046,51587,0.68019,0.90565,0.60632
"4916","Michigan","Vestaburg",4338,51816.29461,43264,0.58065,0.8928,0.59212
"4917","Michigan","Wakefield",2225,45680.40093,37228,0.44532,0.94643,0.54095
"4918","Michigan","Walkerville",3263,48478.4004,38793,0.47146,0.7771,0.52232
"4919","Michigan","Walled Lake",7968,75437.27099,64667.5,0.71744,0.90186,0.48567
"4920","Michigan","Warren",73229,55626.4281876191,45618,0.60064,0.848922857142857,0.477732857142857
"4921","Michigan","Washington",18739,96271.81769,76446,0.67992,0.934466666666667,0.577203333333333
"4922","Michigan","Waterford",27196,66528.1514875,57813.5,0.735035,0.914295,0.4998875
"4923","Michigan","Wayland",7354,61763.84529,50042,0.6404,0.87667,0.61242
"4924","Michigan","Wayne",2238,38837.54678,23974,0.66057,0.82147,0.36385
"4925","Michigan","West Bloomfield",21890,121234.591065,106233.5,0.680581666666667,0.96333,0.65509
"4926","Michigan","West Branch",5791,53655.32072,42072.5,0.56104,0.85771,0.58749
"4927","Michigan","West Olive",4220,81864.69175,67156,0.61608,0.93602,0.60237
"4928","Michigan","Westland",34635,62022.821985,52198.5,0.631659,0.891128,0.448061
"4929","Michigan","White Cloud",8260,46752.76762,38356.5,0.544905,0.825995,0.500725
"4930","Michigan","White Lake",23096,94181.3163328571,69292,0.694371428571429,0.937821428571429,0.596884285714286
"4931","Michigan","Whitmore Lake",4609,109038.0073,92294.5,0.747235,0.961155,0.63704
"4932","Michigan","Whittemore",6993,39223.608675,29526.5,0.523855,0.79857,0.508145
"4933","Michigan","Williamsburg",3364,86571.23684,72916,0.61397,0.97344,0.60593
"4934","Michigan","Winn",5358,60885.40467,54421,0.63849,0.89802,0.51897
"4935","Michigan","Wixom",16384,88813.80226,85511,0.5808325,0.9362675,0.5614825
"4936","Michigan","Wolverine",3700,46082.53687,38429,0.575,0.88528,0.54651
"4937","Michigan","Woodhaven",7029,74759.03622,60534.5,0.611595,0.959395,0.602595
"4938","Michigan","Wyandotte",16450,64332.0931083333,52877,0.630325,0.891986666666667,0.465551666666667
"4939","Michigan","Wyoming",27361,47937.984762,39142,0.657154,0.80073,0.445354
"4940","Michigan","Ypsilanti",45712,70877.0201773333,50624,0.752646,0.911884,0.456113333333333
"4941","Michigan","Zeeland",16111,74598.0030266667,66455,0.662766666666667,0.891046666666667,0.750063333333333
"4942","Minnesota","Ada",2098,58981.76817,42689,0.50238,0.90232,0.5582
"4943","Minnesota","Adams",4363,67357.76651,56884,0.4742,0.91455,0.61036
"4944","Minnesota","Aitkin",3470,51892.55838,38417,0.60449,0.88226,0.52675
"4945","Minnesota","Albany",3956,81145.07796,70259,0.60781,0.93354,0.55961
"4946","Minnesota","Albert Lea",9845,45316.80572,33282,0.5585,0.849493333333333,0.458506666666667
"4947","Minnesota","Alden",3427,69267.8018,56257,0.51014,0.94519,0.63456
"4948","Minnesota","Alexandria",8982,61387.728455,48316.5,0.65554,0.94675,0.50857
"4949","Minnesota","Andover",9955,104872.874385,92847,0.790585,0.94673,0.5984
"4950","Minnesota","Annandale",4635,80712.8896,67812,0.66225,0.92411,0.63843
"4951","Minnesota","Anoka",10950,98693.57969,86817,0.83712,0.975115,0.627225
"4952","Minnesota","Apple Valley",35272,105624.56340125,94731.5,0.76107125,0.97149,0.63480125
"4953","Minnesota","Arden Hills",4683,112086.0238,93721,0.62224,0.9796,0.60159
"4954","Minnesota","Audubon",2292,73000.74064,61645,0.5674,0.91962,0.61834
"4955","Minnesota","Aurora",2002,56473.54772,48846,0.43563,0.92154,0.58442
"4956","Minnesota","Austin",7569,67853.86562,55596.5,0.632055,0.87032,0.599925
"4957","Minnesota","Bagley",2723,50007.60855,40185,0.62656,0.87717,0.54146
"4958","Minnesota","Barnum",6804,58944.39301,51264,0.62555,0.93384,0.3873
"4959","Minnesota","Barrett",2844,61734.90255,48590,0.55106,0.9218,0.60885
"4960","Minnesota","Battle Lake",4695,66398.03794,54035.5,0.565245,0.939225,0.67563
"4961","Minnesota","Baudette",1657,43561.99957,36790,0.6687,0.90901,0.42314
"4962","Minnesota","Baxter",11628,63617.032265,48016.5,0.615695,0.94079,0.581745
"4963","Minnesota","Bayport",2215,78355.61139,62904,0.7264,0.97915,0.54213
"4964","Minnesota","Becker",8797,90629.81097,83679,0.81746,0.92493,0.58713
"4965","Minnesota","Belgrade",3514,61921.77618,50851,0.50353,0.89342,0.5506
"4966","Minnesota","Belle Plaine",8649,81449.38288,76557,0.77115,0.94096,0.68285
"4967","Minnesota","Bemidji",21151,55705.867435,44048,0.617325,0.929065,0.437805
"4968","Minnesota","Bena",2555,52962.31321,42213,0.46832,0.88205,0.49112
"4969","Minnesota","Benson",4856,66607.19212,57821,0.51187,0.89323,0.59521
"4970","Minnesota","Big Lake",9655,88683.07712,73011,0.79144,0.91203,0.59926
"4971","Minnesota","Big Stone City",2079,51015.94907,39323,0.58417,0.88484,0.68512
"4972","Minnesota","Bird Island",1745,68016.5044,50909,0.38609,0.90825,0.56959
"4973","Minnesota","Blaine",16590,90671.3166325,83164.5,0.7838475,0.9565475,0.6346025
"4974","Minnesota","Blooming Prairie",3601,66031.47113,56552,0.57804,0.90109,0.58576
"4975","Minnesota","Bloomington",53144,79513.6436333333,66115.5,0.645413333333333,0.926475,0.520664166666667
"4976","Minnesota","Brainerd",13716,58503.8073633333,38106,0.66008,0.92222,0.473866666666667
"4977","Minnesota","Breckenridge",3278,50677.66449,41177,0.55346,0.9038,0.56741
"4978","Minnesota","Britt",2762,67323.43489,58861,0.53438,0.92366,0.654
"4979","Minnesota","Brooklyn Center",30209,60667.5499071429,43372,0.7018,0.827912857142857,0.464891428571429
"4980","Minnesota","Brooklyn Park",39822,89359.21138,78096.5,0.75424,0.925878333333333,0.55246
"4981","Minnesota","Brownsdale",1948,73203.14391,67944,0.56886,0.93437,0.65148
"4982","Minnesota","Buffalo",15423,79381.13265,71957.5,0.74684,0.927785,0.581065
"4983","Minnesota","Buhl",2452,57807.52655,49164,0.51277,0.93837,0.53146
"4984","Minnesota","Burnsville",30063,77326.65551,62398,0.717812857142857,0.938177142857143,0.494017142857143
"4985","Minnesota","Caledonia",3740,62421.07553,49143,0.469,0.90508,0.611
"4986","Minnesota","Cambridge",6415,66162.10526,56576,0.6666,0.85967,0.53186
